all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,560384,781233,2315,2710,1553,213976


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"First , the nature of such an investigation is that we lack sufficient information to second - guess ( or perhaps even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient information to second - guess ( or not even know ) what the FBI is doing ."
mutation sentence,"First , the nature of such an investigation is that we lack sufficient information to second - guess ( or even not know ) what the FBI is doing ."

original sentence,Hope you and your family survived ok .
wrong word,ok 7
mutation sentence,Hope you and your family has survived ok .
mutation sentence,Hope you and your family has survived ok .
mutation sentence,Hope you and your family has survived ok .

original sentence,Cindy said Jaime has grown up very much .
wrong word,much 8
mutation sentence,Cindy said Jaime has grown up with very much .

original sentence,Sounds like we may actually get these documents executed early next week .
wrong word,early 10
mutation sentence,Sounds like we may actually get these documents executed early next freaking week .
mutation sentence,Sounds like we may actually get these documents executed early next coming week .

original sentence,Richard - please let me know what we need to do next to file suit .
wrong word,next 12
mutation sentence,Richard - please let me know what exactly we need to do next to file suit .
mutation sentence,Richard - please let me know what we will need to do next to file suit .
mutation sentence,Richard - please let me know what we really need to do next to file suit .
mutation sentence,Richard - please let me know what we may need to do next to file suit .
mutation sentence,Richard - please let me know what we would need to do next to file suit .
mutation sentence,Richard - please let me know what we shall need to do next to file suit .
mutation sentence,Richard - please let me know what we do need to do next to file suit .
mutation sentence,Richard - please let me know what we might need to do next to file suit .
mutation sentence,Richard - please let me know what we both need to do next to file suit .
mutation sentence,Richard - please let me know what we need you to do next to file suit .
mutation sentence,Richard - please let me know what we need him to do next to file suit .
mutation sentence,Richard - please let me know what we need to actually do next to file suit .
mutation sentence,Richard - please let me know what we need to both do next to file suit .
mutation sentence,Richard - please let me know what exactly we need to do next to file suit .
mutation sentence,Richard - please let me know what we will need to do next to file suit .
mutation sentence,Richard - please let me know what we really need to do next to file suit .
mutation sentence,Richard - please let me know what we may need to do next to file suit .
mutation sentence,Richard - please let me know what we would need to do next to file suit .
mutation sentence,Richard - please let me know what we shall need to do next to file suit .
mutation sentence,Richard - please let me know what we do need to do next to file suit .
mutation sentence,Richard - please let me know what we might need to do next to file suit .
