all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"


"pos from 形容 to 副词
"
mutation sentence,"Last week , an at least 76 people were killed when the Al-Ghaza Hotel near the Masjid Al-Haram ( Grand Mosque ) collasped , the cause of which is unknown ."
mutation sentence,"Last week , there at least 76 people were killed when the Al-Ghaza Hotel near the Masjid Al-Haram ( Grand Mosque ) collasped , the cause of which is unknown ."
mutation sentence,"Last week , the at least 76 people were killed when the Al-Ghaza Hotel near the Masjid Al-Haram ( Grand Mosque ) collasped , the cause of which is unknown ."

original sentence,The airport offers free short term parking ( first half-hour free ) .
wrong word,first
mutation sentence,The international airport offers free short term parking ( first half-hour free ) .
mutation sentence,The airport also offers free short term parking ( first half-hour free ) .
mutation sentence,The airport offers a free short term parking ( first half-hour free ) .
mutation sentence,The airport offers also free short term parking ( first half-hour free ) .
mutation sentence,The airport offers completely free short term parking ( first half-hour free ) .
mutation sentence,The airport offers the free short term parking ( first half-hour free ) .
mutation sentence,The airport offers public free short term parking ( first half-hour free ) .
mutation sentence,The airport offers free short term car parking ( first half-hour free ) .
mutation sentence,The airport offers free short term auto parking ( first half-hour free ) .
mutation sentence,The airport offers free short term airplane parking ( first half-hour free ) .
mutation sentence,The airport offers free short term parking ( the first half-hour free ) .
mutation sentence,The airport offers free short term parking ( every first half-hour free ) .
mutation sentence,The airport offers free short term parking ( first half half-hour free ) .



"pos from 副词 to 介词
"
original sentence,"The project brings together established research strengths in Spanish art history , experimental psychology , digital humanities , and museum studies to explore , using eye-tracking techniques , aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole ."
wrong word,together
mutation sentence,"The project thus brings together established research strengths in Spanish art history , experimental psychology , digital humanities , and museum studies to explore , using eye-tracking techniques , aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole ."
mutation sentence,"The project further brings together established research strengths in Spanish art history , experimental psychology , digital humanities , and museum studies to explore , using eye-tracking techniques , aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole ."
mutation sentence,"The project then brings together established research strengths in Spanish art history , experimental psychology , digital humanities , and museum studies to explore , using eye-tracking techniques , aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole ."
mutation sentence,"The project brings together the established research strengths in Spanish art history , experimental psychology , digital humanities , and museum studies to explore , using eye-tracking techniques , aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole ."
mutation sentence,"The project brings together their established research strengths in Spanish art history , experimental psychology , digital humanities , and museum studies to explore , using eye-tracking techniques , aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole ."
mutation sentence,"The project brings together its established research strengths in Spanish art history , experimental psychology , digital humanities , and museum studies to explore , using eye-tracking techniques , aesthetic reactions to digital representations of the individual Zurbarán artworks as well as the significance of the collection as a whole ."

original sentence,"He was welcomed by Pachomius upon his arrival , and quickly integrated into the community at Tabennese around 328 ."
wrong word,around
