all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,Have both of the teams turn around together and have the referee throw it into the grass or pitch while the teams are n't looking .
mutation sentence,Have both of the teams turn around and have just the referee throw it into the grass or pitch while the teams are n't looking .
mutation sentence,Have both of the teams turn around and have only the referee throw it into the grass or pitch while the teams are n't looking .



"pos from 介词 to 助词
"


"pos from 介词 to 并列连词
"


"pos from 介词 to 定冠
"


"pos from 介词 to 感叹
"


"pos from 介词 to 名词
"
original sentence,"Depending on region and crops , the yields may be primarily sensitive to ozone - in the case of wheat - or heat - in the case of maize - alone , providing a local estimation of relative benefits of climate change adaptation versus ozone regulation ."
wrong word,versus
mutation sentence,"Depending on region and crops , the yields may be primarily sensitive to ozone - in the case of wheat - or heat - in the case of maize - alone , providing a local estimation of relative benefits of climate change adaptation in versus ozone regulation ."



"pos from 介词 to 数字
"


"pos from 介词 to 功能
"
original sentence,"Her video "" How To Avoid Talking To People You Do n't Want To Talk To "" was featured in articles by The New York Times and ABC News in August 2011 ."
wrong word,To
mutation sentence,"Her video "" How To Avoid Talking To People You Do n't Want To Be Talk To "" was featured in articles by The New York Times and ABC News in August 2011 ."

original sentence,Padalecki 's engagement to his Supernatural co-star Genevieve Cortese was announced in January 2010 .
wrong word,to
mutation sentence,Padalecki 's engagement to be his Supernatural co-star Genevieve Cortese was announced in January 2010 .

original sentence,"Although initially denied passage to Tabennese by a Pachomian monk due to his wealthy background , Theodorus opted to follow the visiting monk , and his persistence ( and lack of obedience ) paid off ."
wrong word,to
mutation sentence,"Although initially denied passage to Tabennese by a Pachomian monk due to despite his wealthy background , Theodorus opted to follow the visiting monk , and his persistence ( and lack of obedience ) paid off ."
mutation sentence,"Although initially denied passage to Tabennese by a Pachomian monk due to not his wealthy background , Theodorus opted to follow the visiting monk , and his persistence ( and lack of obedience ) paid off ."
