all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"Based on the results of the 2011 Household Energy Consumption Survey ( HECS ) , electricity remains as being the most common source of energy used by households particularly in the Philippines ."

original sentence,Skin aging and skin cancer will be discussed as those reactions produced by prolonged or repeated UVR exposure [ 4 ] .
wrong word,as
mutation sentence,Skin aging and skin cancer will be discussed as are those reactions produced by prolonged or repeated UVR exposure [ 4 ] .
mutation sentence,Skin aging and skin cancer will be discussed as being those reactions produced by prolonged or repeated UVR exposure [ 4 ] .
mutation sentence,Skin aging and skin cancer will be discussed as is those reactions produced by prolonged or repeated UVR exposure [ 4 ] .
mutation sentence,Skin aging and skin cancer will be discussed as were those reactions produced by prolonged or repeated UVR exposure [ 4 ] .

original sentence,Listing 1 : A simplified definition of the ChangeCoordSys Operator .
wrong word,of
mutation sentence,Listing 1 : A simplified definition of being the ChangeCoordSys Operator .

original sentence,These postural and kinematics changes can not be attributed to an increased weight as subjects of the control-weight group did not show the same changes as the experimental group .
wrong word,to
mutation sentence,These postural and kinematics changes can not be attributed to being an increased weight as subjects of the control-weight group did not show the same changes as the experimental group .

original sentence,"Interestingly , the femur kinematics during walking in our control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
wrong word,during
mutation sentence,"Interestingly though , the femur kinematics during walking in our control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly however , the femur kinematics during walking in our control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the observed femur kinematics during walking in our control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in the our control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in only our control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in just our control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in a our control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in even our control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in our experimental control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in our normal control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in our human control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in our healthy control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in our own control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
mutation sentence,"Interestingly , the femur kinematics during walking in our upper control-weight group resembles the results reported in the experimental subjects of Carrano and Biewener ."
