all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,154452,518199,1706,12426,1849,529256


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"You review and approve it , keep it on your desk , and I will come over Sunday and make the change at your desk on Monday ."
mutation sentence,"You review and approve it , keep it on your desk , and I will come over again and make the change at your desk on Monday ."
mutation sentence,"You review and approve it , keep it on your desk , and I will come over Monday and make the change at your desk on Monday ."

original sentence,We look forward to your response .
wrong word,forward 3
mutation sentence,We look forward greatly to your response .
mutation sentence,We look forward personally to your response .
mutation sentence,We look forward highly to your response .
mutation sentence,We look forward daily to your response .
mutation sentence,We look forward to your response regardless .

original sentence,"Oh , Jeff Sherrar has a new book out ."
wrong word,out 9
mutation sentence,"Oh , Jeff Sherrar here has a new book out ."
mutation sentence,"Oh , Jeff Sherrar has a new book out again ."

original sentence,I ca n't get through on the phones .
wrong word,through 5
mutation sentence,I ca n't ever get through on the phones .
mutation sentence,I ca n't just get through on the phones .
mutation sentence,I ca n't really get through on the phones .
mutation sentence,I ca n't get through on the other phones .
mutation sentence,I ca n't get through on the cellular phones .
mutation sentence,I ca n't get through on the mobile phones .
mutation sentence,I ca n't get through on the phones either .
mutation sentence,I ca n't get through on the phones yet .
mutation sentence,I ca n't get through on the phones though .
mutation sentence,I ca n't get through on the phones anymore .
mutation sentence,I ca n't get through on the phones again .
mutation sentence,I ca n't get through on the phones today .
mutation sentence,I ca n't get through on the phones anyway .
mutation sentence,I ca n't get through on the phones tonight .
mutation sentence,I ca n't get through on the phones lately .

original sentence,I can meet around 10:00 .
wrong word,around 4
mutation sentence,I two can meet around 10:00 .
mutation sentence,I still can meet around 10:00 .
mutation sentence,I also can meet around 10:00 .
mutation sentence,I really can meet around 10:00 .
mutation sentence,I can always meet around 10:00 .
mutation sentence,I can still meet around 10:00 .
mutation sentence,I can only meet around 10:00 .
mutation sentence,I can usually meet around 10:00 .
mutation sentence,I can then meet around 10:00 .
mutation sentence,I can just meet around 10:00 .

original sentence,The Toronto office will be video conferenced in .
wrong word,in 8
mutation sentence,The Toronto office will be completely video conferenced in .
mutation sentence,The Toronto office will be entirely video conferenced in .

original sentence,I would like to come down to Austin this spring to meet with you to further discuss my application file and to personally meet you .
wrong word,down 6
mutation sentence,I would like to again come down to Austin this spring to meet with you to further discuss my application file and to personally meet you .
mutation sentence,I would like to then come down to Austin this spring to meet with you to further discuss my application file and to personally meet you .

original sentence,If there are any objections you need to get back to me ASAP .
wrong word,back 10
mutation sentence,If there are any objections you need just to get back to me ASAP .
mutation sentence,If there are any objections you need only to get back to me ASAP .
mutation sentence,If there are any objections you need immediately to get back to me ASAP .
mutation sentence,If there are any objections you need to get back to me here ASAP .
mutation sentence,If there are any objections you need to get back to me ASAP now .

original sentence,The price spikes pose real political risks for Davis and he and his folks need and want an easy way out .
wrong word,out 21
mutation sentence,The price spikes pose real political risks for Davis and he and his folks need and want an easy legal way out .
mutation sentence,The price spikes pose real political risks for Davis and he and his folks need and want an easy political way out .
mutation sentence,The price spikes pose real political risks for Davis and he and his folks need and want an easy way out now .
mutation sentence,The price spikes pose real political risks for Davis and he and his folks need and want an easy way out financially .
mutation sentence,The price spikes pose real political risks for Davis and he and his folks need and want an easy way out politically .

original sentence,"On my panel , Loretta Lynch asked Reliant and Duke to supply her with the details of the contracts they cut to sell their power forward to marketers ."
wrong word,forward 26
mutation sentence,"On my panel , Loretta Lynch asked Reliant and Duke to supply her with the details of the contracts they cut to sell their power forward to marketers today ."

original sentence,""" I grabbed my glasses and my knife and unzipped my tent and headed out . """
wrong word,out 15
mutation sentence,""" I grabbed my glasses and my knife and unzipped my tent and headed out again . """

original sentence,"I do hope to see you visiting us at the fire and we shall prepare a feast for you , as well ."
wrong word,as 21
mutation sentence,"I do hope to see you visiting us at the fire and we shall prepare a feast for you , as quite well ."
