all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,570546,795696,6663,5883,2674,224904


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come back out in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47's in the air ."
mutation sentence,"Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come in out in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47's in the air ."
mutation sentence,"Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come right out in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47's in the air ."
mutation sentence,"Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come out right in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47's in the air ."
mutation sentence,"Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come out again in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47's in the air ."
mutation sentence,"Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come out from in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47's in the air ."
mutation sentence,"Yesterday there were tens of them putting road blocks on our street and setting up mortars , they only come out all in the open when Americans leave the area , then they start firing mortars indiscriminately and shooting their AK - 47's in the air ."

original sentence,"Mosques are calling for donating blood , food , and medicine for Fallujah , and several convoys have already headed out for Fallujah , most of them returned later though ."
wrong word,out
mutation sentence,"Mosques are calling for donating blood , food , and medicine for Fallujah , and several convoys have already headed out early for Fallujah , most of them returned later though ."
mutation sentence,"Mosques are calling for donating blood , food , and medicine for Fallujah , and several convoys have already headed out late for Fallujah , most of them returned later though ."

original sentence,CHERNOBYL ACCIDENT : TEN YEARS ON
wrong word,ON
mutation sentence,CHERNOBYL ACCIDENT : TEN YEARS TO ON

original sentence,"The dynamics of change in the state of health of children affected by the Chernobyl accident in all three countries - Belarus , Russia , and Ukraine - in the post-accident period is characterized by persistent negative tendencies : the morbidity rate is going up , the number of really healthy children is dropping , and disability is increasing ."
